code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
000338,潍柴动力,3.1099,115.7593,1.9287,186.6542,0.527,683.112
000400,许继电气,0.2491,1445.2027,0.2317,1553.7333,0.1126,3197.1581
000401,冀东水泥,2.7341,131.6704,0.8403,428.4184,0.1677,2146.6905
000402,金融街,1.3424,268.1764,0.0172,20930.2326,0.0202,17821.7822
000403,ST生化,6.4306,55.9823,0.3398,1059.4467,0.4399,818.3678
000404,华意压缩,1.8986,189.6134,1.893,190.1743,0.6345,567.3759
000407,胜利股份,1.2893,279.2213,0.8004,449.7751,0.2793,1288.9366
000408,*ST金源,0.2643,1362.0885,0.3692,975.0813,0.0331,10876.1329
000409,山东地矿,0.0,,,,0.0,
000410,沈阳机床,0.8622,417.5365,0.5366,670.8908,0.2702,1332.3464
000411,英特集团,1.5444,233.1002,3.1351,114.8289,0.8403,428.4184
000413,东旭光电,0.3002,1199.2005,0.178,2022.4719,0.0608,5921.0526
000415,渤海金控,0.1041,3458.2133,0.035,10285.7143,0.0161,22360.2484
000416,民生控股,797.7953,0.4512,6.0414,59.5888,0.2584,1393.1889
000417,合肥百货,71.7523,5.0173,3.988,90.2708,0.8579,419.6293
000418,小天鹅A,2.2348,161.0882,2.9415,122.3865,0.52,692.3077
000419,通程控股,37.6738,9.5557,2.6646,135.1047,0.9773,368.3618
000420,吉林化纤,4.71,76.4331,1.0696,336.5744,0.6004,599.6003
000421,南京公用,3.9412,91.3427,0.433,831.4088,0.2383,1510.7008
000422,湖北宜化,11.241,32.0256,0.9943,362.0638,0.5667,635.2567
000423,东阿阿胶,4.987,72.1877,1.4933,241.0768,0.2666,1350.3376
000425,徐工机械,2.1588,166.7593,1.0763,334.4792,0.4275,842.1053
000426,兴业矿业,1.1056,325.6151,5.6948,63.2156,0.3408,1056.338
000428,华天酒店,4.3492,82.7738,0.5022,716.8459,0.2571,1400.2334
000429,粤高速A,12.283,29.3088,434.9309,0.8277,0.3246,1109.0573
000430,张家界,17.2906,20.8206,7.8242,46.0111,0.5242,686.7608
000488,晨鸣纸业,2.4169,148.9511,1.3147,273.8267,0.3527,1020.6975
000498,山东路桥,,,,,0.0,
000501,鄂武商A,87.4813,4.1152,5.3933,66.7495,1.2757,282.198
000502,绿景控股,4.5064,79.8864,0.0218,16513.7615,0.0293,12286.6894
000503,海虹控股,1.6638,216.3722,67.7093,5.3168,0.037,9729.7297
000504,*ST生物,0.5503,654.1886,1.9343,186.1138,0.2767,1301.0481
000505,*ST珠江,59.6477,6.0354,0.3518,1023.3087,0.199,1809.0452
000506,中润资源,2.4406,147.5047,0.0263,13688.2129,0.0436,8256.8807
000507,珠海港,0.601,599.0017,0.3781,952.1291,0.0871,4133.1803
000509,华塑控股,1.3049,275.8832,0.7899,455.7539,0.2311,1557.7672
000510,金路集团,34.1951,10.5278,1.1293,318.7815,0.5718,629.5908
000511,*ST烯碳,4.5155,79.7254,0.0288,12500.0,0.036,10000.0
000513,丽珠集团,1.6412,219.3517,0.8342,431.5512,0.3479,1034.7801
000514,渝开发,5.7689,62.4036,0.0749,4806.4085,0.0594,6060.6061
000516,国际医学,18987.7861,0.019,4.5549,79.0358,0.832,432.6923
000517,荣安地产,3.7567,95.8288,0.0015,240000.0,0.0026,138461.5385
000518,四环生物,0.5142,700.1167,0.1111,3240.324,0.1064,3383.4586
000519,中兵红箭,1.0616,339.1108,0.6082,591.9106,0.2929,1229.0884
000520,长航凤凰,3.2395,111.1283,5.8367,61.6787,0.2858,1259.6221
000521,美菱电器,5.5108,65.3263,1.2835,280.4831,0.5685,633.2454
000523,广州浪奇,1.6478,218.4731,1.8848,191.0017,0.4522,796.1079
000524,岭南控股,4.4004,81.8107,7.1409,50.4138,0.7925,454.2587
000525,红太阳,11.0464,32.5898,0.7114,506.0444,0.2742,1312.9103
000526,*ST紫学,6.6247,54.3421,76.813,4.6867,0.0749,4806.4085
000528,柳工,2.3745,151.6109,1.129,318.8663,0.4603,782.0986
000529,广弘控股,4.1541,86.6614,2.1716,165.7764,0.4509,798.4032
000530,大冷股份,0.6784,530.6604,0.7875,457.1429,0.2367,1520.9125
000531,穗恒运A,1.7112,210.3787,0.7412,485.6989,0.413,871.6707
000532,力合股份,0.8251,436.3108,0.4445,809.8988,0.1699,2118.8935
000533,万家乐,0.8468,425.1299,0.6507,553.2503,0.2965,1214.1653
000534,万泽股份,2.0545,175.2251,0.0225,16000.0,0.0108,33333.3333
000536,华映科技,2.161,166.5895,9.8257,36.6386,0.652,552.1472
000537,广宇发展,5.2641,68.3878,0.2336,1541.0959,0.2955,1218.2741
000538,云南白药,7.0588,51.0002,0.8906,404.2219,0.4061,886.4812
000539,粤电力A,2.1255,169.3719,3.517,102.36,0.5607,642.0546
000540,中天金融,3.6883,97.6059,0.0786,4580.1527,0.0907,3969.129
000541,佛山照明,1.2806,281.1182,1.2325,292.0892,0.2249,1600.7114
000543,皖能电力,2.4775,145.3078,4.7866,75.21,0.5503,654.1886
000544,中原环保,0.6787,530.4258,37.8076,9.5219,0.4719,762.8735
000545,金浦钛业,0.1915,1879.8956,0.1903,1891.7499,0.0775,4645.1613
000546,金圆股份,98.5633,3.6525,0.0833,4321.7287,0.0821,4384.8965
000547,航天发展,0.4476,804.2895,0.3758,957.9564,0.0921,3908.7948
000548,湖南投资,1.2923,278.5731,0.0388,9278.3505,0.0449,8017.8174
000550,江铃汽车,33.0675,10.8868,2.6083,138.0209,0.6307,570.7944
000551,创元科技,2.3258,154.7855,1.1699,307.7186,0.4274,842.3023
000552,靖远煤电,1.6146,222.9654,3.4056,105.7082,0.5157,698.0803
000553,沙隆达A,3.4045,105.7424,1.4449,249.1522,0.4336,830.2583
000554,泰山石油,15895.4849,0.0226,9.4718,38.0076,2.8863,124.7272
000555,神州信息,,,,,0.0167,21556.8862
000557,西部创业,0.0,,0.4349,827.7765,0.0,
000558,莱茵体育,460.2395,0.7822,0.1881,1913.8756,0.1844,1952.2777
000559,万向钱潮,1.9704,182.704,1.458,246.9136,0.6173,583.1848
000560,昆百大A,14.7261,24.4464,0.2862,1257.8616,0.2219,1622.3524
000561,烽火电子,0.7405,486.158,0.3924,917.4312,0.2562,1405.1522
000563,陕国投A,,,,,,
000564,供销大集,29.7292,12.1093,8.6065,41.8289,0.7682,468.628
000565,渝三峡A,1.7459,206.1974,0.5417,664.5745,0.2112,1704.5455
000566,海南海药,1.0625,338.8235,0.4231,850.8627,0.3015,1194.0299
000567,海德股份,10.5162,34.2329,0.1437,2505.2192,0.1814,1984.5645
000568,泸州老窖,18.726,19.2246,0.3249,1108.0332,0.4441,810.6282
000570,苏常柴A,2.217,162.3816,2.204,163.3394,0.5078,708.9405
000571,新大洲A,2.3981,150.1188,1.2054,298.656,0.2741,1313.3893
000572,海马汽车,57.6864,6.2406,2.7304,131.8488,0.5085,707.9646
000573,粤宏远A,8.1899,43.9566,0.0888,4054.0541,0.1119,3217.1582
000576,广东甘化,2.3939,150.3822,0.8933,403.0001,0.3739,962.8243
000581,威孚高科,1.4283,252.0479,1.4281,252.0832,0.4511,798.0492
000582,北部湾港,3.069,117.3021,12.3455,29.1604,0.644,559.0062
000584,友利控股,5.1473,69.9396,1.242,289.8551,0.2424,1485.1485
000585,东北电气,0.1596,2255.6391,0.4027,893.9657,0.095,3789.4737
000586,汇源通信,0.3368,1068.8836,0.5385,668.5237,0.1528,2356.0209
000587,金洲慈航,0.2361,1524.7776,0.1894,1900.7392,0.0868,4147.4654
000589,黔轮胎A,1.7339,207.6244,1.3562,265.4476,0.5432,662.7393
000590,启迪古汉,1.1602,310.2913,0.4856,741.3509,0.3432,1048.951
000591,太阳能,4.3962,81.8889,1.851,194.4895,0.7072,509.0498
000592,平潭发展,1.5067,238.9328,0.1225,2938.7755,0.1086,3314.9171
000593,大通燃气,28.7525,12.5207,3.1901,112.8491,0.4742,759.1733
000595,*ST宝实,0.3355,1073.0253,0.3336,1079.1367,0.1318,2731.4112
000596,古井贡酒,12.6465,28.4664,0.4438,811.1762,0.5865,613.8107
000597,东北制药,2.0838,172.7613,2.0143,178.7221,0.4831,745.1873
000598,兴蓉环境,1.2663,284.2928,0.5046,713.4364,0.2053,1753.5314
000599,青岛双星,3.368,106.8884,1.0271,350.5014,0.5557,647.8316
000600,建投能源,2.4498,146.9508,3.7757,95.3466,0.66,545.4545
000601,韶能股份,1.547,232.7085,2.6679,134.9376,0.5558,647.715
000603,盛达矿业,0.6013,598.7028,1.2474,288.6003,0.1279,2814.699
000605,渤海股份,0.8259,435.8881,0.3405,1057.2687,0.2142,1680.6723
000606,神州易桥,1.1267,319.5172,1.0903,330.1844,0.4175,862.2754
000607,华媒控股,0.7505,479.6802,1.1319,318.0493,0.2567,1402.4153
000608,阳光股份,165.3958,2.1766,0.1814,1984.5645,0.2132,1688.5553
000609,绵石投资,0.0195,18461.5385,0.0183,19672.1311,0.0036,100000.0
000610,西安旅游,3.3862,106.3139,0.1428,2521.0084,0.1262,2852.6149
000611,*ST天首,3.5577,101.189,0.958,375.7829,0.2404,1497.5042
000612,焦作万方,56.4606,6.3761,1.9893,180.9682,0.8862,406.2288
000613,*ST东海A,2.1019,171.2736,2.7572,130.5672,0.6338,568.0025
000615,京汉股份,5.0222,71.6817,0.8223,437.7964,0.2797,1287.0933
000616,海航投资,7.9617,45.2165,0.0136,26470.5882,0.0188,19148.9362
000617,中油资本,0.7772,463.2012,0.7214,499.0297,0.2971,1211.7132
000619,海螺型材,236.2854,1.5236,0.8036,447.9841,0.4993,721.0094
000620,新华联,,,,,,
000622,*ST恒立,0.7092,507.6142,0.5273,682.7233,0.2269,1586.602
000623,吉林敖东,1.2774,281.8225,0.4983,722.4564,0.1488,2419.3548
000625,长安汽车,20.185,17.835,3.0448,118.2344,0.6454,557.7936
000626,远大控股,7.3132,49.2261,6.1338,58.6912,1.5405,233.6904
000627,天茂集团,5.1437,69.9885,1.1426,315.0709,0.5293,680.1436
000628,高新发展,2.6936,133.6501,0.5357,672.0179,0.136,2647.0588
000629,*ST钒钛,5.4974,65.4855,0.9959,361.4821,0.5673,634.5849
000630,铜陵有色,18.3738,19.5931,1.4645,245.8177,0.8968,401.4273
000631,顺发恒业,207.4029,1.7358,0.0354,10169.4915,0.0382,9424.0838
000632,三木集团,8.2909,43.4211,0.3957,909.7801,0.2245,1603.5635
000633,*ST合金,0.6365,565.5931,0.8685,414.5078,0.1871,1924.1048
000635,英力特,10.0598,35.786,1.7041,211.2552,1.0385,346.6538
000636,风华高科,1.2702,283.4199,1.2454,289.0638,0.3511,1025.3489
000637,茂化实华,38.3208,9.3944,10.4779,34.358,1.5641,230.1643
000638,万方发展,3.0977,116.2153,0.2822,1275.691,0.1179,3053.4351
000639,西王食品,0.2394,1503.7594,0.395,911.3924,0.0974,3696.0986
000650,仁和药业,25.9932,13.8498,2.4094,149.4148,0.3827,940.6846
000651,格力电器,6.6226,54.3593,1.2526,287.4022,0.2409,1494.396
000652,泰达股份,2.2489,160.0783,0.7791,462.0716,0.2924,1231.1902
000655,金岭矿业,7.3275,49.13,2.8214,127.5962,0.2989,1204.4162
000656,金科股份,,,,,0.0004,900000.0
000657,中钨高新,905.0764,0.3978,1.2434,289.5287,0.9201,391.2618
000659,珠海中富,1.5979,225.2957,1.1743,306.5656,0.3877,928.553
000661,长春高新,1.6271,221.2525,0.1706,2110.1993,0.2504,1437.6997
000662,天夏智慧,0.4284,840.3361,0.3189,1128.8805,0.1332,2702.7027
000663,永安林业,6.1415,58.6176,0.0861,4181.1847,0.064,5625.0
000665,湖北广电,0.9834,366.0769,2.7269,132.018,0.5389,668.0275
000666,经纬纺机,2.3593,152.5876,0.643,559.8756,0.2015,1786.6005
000667,美好置业,2.9381,122.5282,0.0511,7045.0098,0.0408,8823.5294
000668,荣丰控股,1.7349,207.5048,0.0121,29752.0661,0.025,14400.0
000669,金鸿能源,0.4451,808.807,2.6838,134.1382,0.1273,2827.9654
000670,盈方微,0.8421,427.5027,0.0178,20224.7191,0.0329,10942.2492
000671,阳光城,1.7414,206.7302,0.1431,2515.7233,0.112,3214.2857
000672,上峰水泥,3578.388,0.1006,20.7661,17.3359,1.0274,350.3991
000673,当代东方,0.0091,39560.4396,0.202,1782.1782,0.0063,57142.8571
000676,智度股份,0.7045,511.0007,0.5041,714.144,0.2195,1640.0911
000677,恒天海龙,6.0127,59.8733,1.2375,290.9091,0.5222,689.391
000678,襄阳轴承,1.6094,223.6858,0.8691,414.2216,0.4574,787.0573
000679,大连友谊,106.4029,3.3834,0.225,1600.0,0.1898,1896.7334
000680,山推股份,2.2122,162.7339,1.8354,196.1425,0.6384,563.9098
000681,视觉中国,,,,,0.0009,400000.0
000682,东方电子,0.4744,758.8533,1.1296,318.6969,0.1992,1807.2289
000683,远兴能源,95.2225,3.7806,1.7612,204.4061,0.1966,1831.1292
000685,中山公用,3.5883,100.3261,1.6634,216.4242,0.2312,1557.0934
000686,东北证券,,,,,,
000687,华讯方舟,10.0937,35.6658,0.8168,440.7444,0.5187,694.0428
000688,建新矿业,,,,,0.0,
000690,宝新能源,2.32,155.1724,1.9686,182.8711,0.306,1176.4706
000691,ST亚太,,,0.0,,,
000692,惠天热电,2.0379,176.6524,2.6641,135.1301,0.5802,620.4757
000693,ST华泽,1.8243,197.336,1.9116,188.3239,0.2395,1503.1315
000695,滨海能源,1.1693,307.8765,14.5275,24.7806,0.8236,437.1054
000697,炼石有色,1.4079,255.7,3.2458,110.9126,0.3897,923.7875
000698,沈阳化工,22.0703,16.3115,2.6528,135.7057,1.2199,295.1062
000700,模塑科技,2.5195,142.8855,0.6627,543.2322,0.3022,1191.2641
000701,厦门信达,7.197,50.0208,2.8924,124.4641,1.0762,334.5103
000702,正虹科技,14.3476,25.0913,1.5121,238.0795,0.6944,518.4332
000703,恒逸石化,2.3396,153.8725,1.0865,331.3392,0.5838,616.6495
000705,浙江震元,1.5442,233.1304,1.975,182.2785,0.6588,546.4481
000707,双环科技,3.002,119.9201,1.4855,242.3426,0.5858,614.5442
000708,大冶特钢,11.0291,32.6409,1.926,186.9159,0.9093,395.9089
000709,河钢股份,93.3932,3.8547,1.36,264.7059,0.5883,611.9327
000710,*ST天仪,1.1287,318.951,2.3581,152.6653,0.3421,1052.3239
000711,京蓝科技,6.5065,55.3293,0.0196,18367.3469,0.0507,7100.5917
000712,锦龙股份,1.8222,197.5634,6.6508,54.1288,0.1316,2735.5623
000713,丰乐种业,4.1807,86.11,0.3514,1024.4735,0.3086,1166.5587
000715,中兴商业,8791.4692,0.0409,13.4185,26.8286,1.9695,182.7875
000716,黑芝麻,3.5835,100.4604,0.9504,378.7879,0.305,1180.3279
000717,韶钢松山,62.8801,5.7252,1.3507,266.5285,0.7136,504.4843
000718,苏宁环球,9.08,39.6476,0.0633,5687.2038,0.0852,4225.3521
000719,大地传媒,,,,,,
000720,新能泰山,2.2605,159.2568,3.3007,109.0678,0.7322,491.6689
000721,西安饮食,15.0904,23.8562,1.648,218.4466,0.6667,539.973
000722,湖南发展,3.3679,106.8915,1.8715,192.3591,0.509,707.2692
000723,美锦能源,4.3799,82.1937,3.6559,98.471,0.5366,670.8908
000725,京东方A,1.5214,236.6242,2.2913,157.116,0.0997,3610.8325
000726,鲁泰A,5.898,61.0376,0.5098,706.1593,0.4143,868.9356
000727,华东科技,0.776,463.9175,1.4977,240.3686,0.263,1368.8213
000728,国元证券,,,,,,
000729,燕京啤酒,17.6116,20.4411,0.5199,692.4409,0.5028,715.9905
000731,四川美丰,52.0394,6.9178,3.3148,108.6038,0.8241,436.8402
000732,泰禾集团,1.5666,229.797,0.0235,15319.1489,0.0269,13382.8996
000733,振华科技,1.2221,294.5749,0.8366,430.3132,0.312,1153.8462
000735,罗牛山,5.1496,69.9083,0.8167,440.7983,0.191,1884.8168
000736,中房地产,2.3836,151.0321,0.0031,116129.0323,0.0073,49315.0685
000737,南风化工,1.5727,228.9057,1.0631,338.6323,0.3964,908.1736
000738,中航动控,0.4395,819.1126,0.4623,778.7151,0.1549,2324.0801
000739,普洛药业,2.2701,158.5833,1.3479,267.0821,0.498,722.8916
000750,国海证券,3.1973,112.595,1.0273,350.4332,0.4358,826.067
000751,锌业股份,16.1564,22.2822,0.6186,581.9593,0.4032,892.8571
000752,西藏发展,26.5231,13.5731,2.4049,149.6944,0.2144,1679.1045
000753,漳州发展,9.4123,38.2478,1.4445,249.2212,0.5389,668.0275
000755,*ST三维,5.9215,60.7954,1.3102,274.7672,0.5775,623.3766
000756,新华制药,3.5315,101.9397,1.8754,191.959,0.6754,533.0175
000757,浩物股份,1.0604,339.4945,0.9243,389.4839,0.3458,1041.0642
000758,中色股份,1.3825,260.3978,0.8588,419.1896,0.2674,1346.2977
000759,中百集团,34.8814,10.3207,2.5738,139.871,1.2836,280.4612
000760,斯太尔,1.0377,346.9211,1.2724,282.9299,0.3629,992.0088
000761,本钢板材,17.8037,20.2205,1.1454,314.3007,0.6941,518.6573
000762,西藏矿业,2.7959,128.76,0.2279,1579.6402,0.1067,3373.9456
000766,通化金马,0.2696,1335.3116,0.0509,7072.6916,0.0764,4712.0419
000767,漳泽电力,2.2514,159.9005,5.5372,65.0148,0.6103,589.8738
000768,中航飞机,0.3046,1181.8779,0.1354,2658.7888,0.0695,5179.8561
000776,广发证券,,,,,,
000777,中核科技,0.6856,525.0875,0.5668,635.1447,0.2043,1762.1145
000778,新兴铸管,6.8637,52.4498,2.8601,125.8697,0.6317,569.8908
000779,三毛派神,0.9242,389.5261,0.2707,1329.8855,0.1165,3090.1288
000780,平庄能源,2.0745,173.5358,9.9791,36.0754,0.365,986.3014
000782,美达股份,8.7358,41.2097,2.8895,124.589,0.944,381.3559
000783,长江证券,,,,,,
000785,武汉中商,64.5524,5.5769,3.2368,111.221,1.0585,340.1039
000786,北新建材,2.3023,156.3654,0.73,493.1507,0.33,1090.9091
000788,北大医药,2.1732,165.6543,0.7764,463.6785,0.3727,965.9243
000789,万年青,10.0143,35.9486,1.0481,343.4787,0.396,909.0909
000790,泰合健康,0.4238,849.4573,0.3939,913.9375,0.1911,1883.8305
000791,甘肃电投,0.8086,445.214,0.55,654.5455,0.2341,1537.8044
000792,盐湖股份,8.7416,41.1824,0.5178,695.2491,0.3288,1094.8905
000793,华闻传媒,4.2917,83.8828,1.7913,200.9714,0.3806,945.8749
000795,英洛华,0.5378,669.3938,0.2437,1477.2261,0.1063,3386.6416
000796,凯撒旅游,1.0403,346.054,1.1923,301.9374,0.2239,1607.8607
000797,中国武夷,1.853,194.2795,0.1561,2306.214,0.1144,3146.8531
000798,中水渔业,4.6056,78.1657,0.383,939.9478,0.1355,2656.8266
000799,酒鬼酒,13.9596,25.7887,0.0463,7775.378,0.154,2337.6623
000800,一汽轿车,59.9196,6.0081,3.7582,95.7905,0.7915,454.8326
000801,四川九洲,2.7774,129.6176,1.3054,275.7775,0.7239,497.3063
000802,北京文化,6.3569,56.6314,1.7932,200.7584,0.3073,1171.4937
000803,*ST金宇,8.6352,41.6898,0.4348,827.9669,0.1071,3361.3445
000806,银河生物,0.318,1132.0755,0.4473,804.829,0.1018,3536.3458
000807,云铝股份,324.2592,1.1102,0.8481,424.4782,0.3707,971.1357
000809,铁岭新城,0.7801,461.4793,0.5121,702.9877,0.2894,1243.953
000810,创维数字,4.411,81.6141,1.159,310.6126,0.6915,520.6074
000811,烟台冰轮,1.3432,268.0167,0.6597,545.7026,0.3756,958.4665
000812,陕西金叶,1.4309,251.5899,0.8222,437.8497,0.2885,1247.8336
000813,德展健康,1.1734,306.8007,0.2933,1227.4122,0.1665,2162.1622
000815,美利云,0.9553,376.845,0.2987,1205.2226,0.1731,2079.7227
000816,智慧农业,1.993,180.6322,1.359,264.9007,0.4155,866.426
000818,方大化工,13.153,27.3702,4.254,84.6262,1.6121,223.3112
000819,岳阳兴长,103.3294,3.484,8.1283,44.2897,1.0168,354.0519
000820,神雾节能,0.4613,780.4032,0.7489,480.705,0.2176,1654.4118
000821,京山轻机,0.7998,450.1125,0.3395,1060.3829,0.1182,3045.6853
000822,山东海化,5.4298,66.3008,2.4837,144.945,0.7739,465.1764
000823,超声电子,1.0184,353.4957,1.437,250.5219,0.4169,863.5164
000825,太钢不锈,14.0867,25.556,1.4255,252.543,0.8873,405.7252
000826,启迪桑德,0.2703,1331.8535,17.7303,20.3042,0.1716,2097.9021
000828,东莞控股,11.6837,30.8122,,,0.2691,1337.7926
000829,天音控股,4.5158,79.7201,1.6977,212.0516,0.6687,538.358
000830,鲁西化工,492.0836,0.7316,1.7598,204.5687,0.6578,547.2788
000831,*ST五稀,5.0602,71.1434,2.1938,164.0988,0.8734,412.1823
000833,贵糖股份,6.1217,58.8072,0.5215,690.3164,0.4255,846.0635
000835,长城动漫,3.8401,93.7476,1.9796,181.8549,0.5992,600.8011
000836,鑫茂科技,1.0823,332.625,0.1744,2064.2202,0.1414,2545.9689
000837,秦川机床,2.1421,168.0594,0.5845,615.911,0.2689,1338.7877
000838,财信发展,0.0001,3600000.0,0.0,,0.0,
000839,中信国安,0.7852,458.4819,0.3132,1149.4253,0.1298,2773.4977
000848,承德露露,2416.9271,0.1489,2.7941,128.8429,1.4244,252.738
000850,华茂股份,2.3278,154.6525,0.8261,435.7826,0.3844,936.5245
000851,高鸿股份,1.5356,234.4361,1.2945,278.0997,0.3244,1109.7411
000852,石化机械,0.7874,457.2009,0.3377,1066.0349,0.242,1487.6033
000856,冀东装备,1.1897,302.5973,0.1582,2275.6005,0.1307,2754.3994
000858,五粮液,43.0106,8.37,0.3744,961.5385,0.3144,1145.0382
000859,国风塑业,1.6896,213.0682,2.1428,168.0045,0.6371,565.0604
000860,顺鑫农业,10.0943,35.6637,0.6356,566.394,0.4284,840.3361
000861,海印股份,2.0983,171.5675,3.7335,96.4243,0.5889,611.3092
000862,银星能源,0.7438,484.0011,1.273,282.7965,0.2537,1418.9988
000863,三湘印象,0.0027,133333.3333,0.0036,100000.0,0.0009,400000.0
000868,安凯客车,1.3762,261.5899,1.5712,229.1242,0.3903,922.3674
000869,张裕A,19.4291,18.5289,0.4495,800.8899,0.4091,879.9804
000875,吉电股份,3.0154,119.3871,3.3991,105.9104,0.5027,716.1329
